,기사작성일,기사제목,주가변동
1069,2021.03.22,"‘밀리의 서재’, 카카오 ‘브런치’와 손잡고 전자책 출판나서",0
1070,2021.03.22,"권광석 우리은행장, ‘디지털 퍼스트’ 카카오·네이버와도 맞손",0
1071,2021.03.22,동해 망상오토캠핑리조트 카카오톡 채널 개설,0
1072,2021.03.22,"반다이남코 코리아, 공식 카카오톡 채널 개설",0
1073,2021.03.22,'실탄' 두둑한데 이베이 인수전서 발뺀 카카오…'요기요' 가나요,0
1074,2021.03.22,"YBM IT ""카카오톡 플러스친구 추가하면 MOS 응시료 할인""…선착순 2천명",0
1075,2021.03.22,[브리핑] 롯데마트·CJ대한통운·아성다이소·시몬스침대·카카오커머스,0
1076,2021.03.22,(주)리버그룹 카카오모먼트 공식대행사 계약 체결 후 비즈보드 공략진행,0
1077,2021.03.22,비대면 트렌드업고…쿠콘·카카오페이 등 핀테크기업 IPO시장 '등판',0
1078,2021.03.22,초등학생 무료 키즈폰 프로모션 및 카카오 리틀프렌즈폰4·신비 아파트 요금지원,0
1079,2021.03.22,'내 자산은 얼마일까?' 토스vs뱅크샐러드vs카카오페이에 연동해보니..,0
1080,2021.03.22,창작자 키우기에 나선 네이버·카카오,0
1081,2021.03.22,카카오게임즈 '프리코네' 서비스 2주년 공세,0
1082,2021.03.22,"카카오게임즈, '프린세스 커넥트! Re:Dive' 2주년 특별 방송 진행",0
1083,2021.03.22,"[A 게임가 소식] 카카오게임즈, '프린세스 커넥트! 리:다이브' 서비스 2주년 특별 방송 성료 外",0
1084,2021.03.22,"카카오게임즈 공매도 거래량 상승, 이틀간 거래량 533건... 공매 잔고는↑",0
1085,2021.03.22,"[금일 산업계 주요기사]카카오커머스, 공채 합격자에 '스톡옵션 1억원'... 국민 10명 중 8명 코로나 이전보다 '고용악화'外",0
1086,2021.03.22,[마감시황] 코스피 소폭 하락 마감...삼성전자·삼성바이오로직스·카카오·셀트리온 소폭 상승,0
1087,2021.03.22,"경남도 ""투자상담, 카카오톡으로 하세요"" 채널 개설",0
1088,2021.03.22,"11번가, 블루투스이어폰 LG톤프리X카카오프렌즈 콜라보 이벤트",0
1089,2021.03.22,[기고] 경찰 카카오T 택시와 치안협력 체계 구축,0
1090,2021.03.22,[ 모인의 게임의 법칙 ] 카카오 김 범수의 선택,0
1091,2021.03.22,"[더벨]카카오페이, 4월 상장예심 청구 가닥…코스피행 유력",0
1092,2021.03.22,"패밀리뮤직, 바이올린, 기타 등 영창악기 카카오톡 쇼핑하기서 2021년 신학기 할인",0
1093,2021.03.22,"""온라인으로 만나는 건축박람회"" 카카오톡에서 '톡딜 코리아빌드' 진행",0
1094,2021.03.22,[인더피플] “선한 영향력 빛났다”...재계서 주목한 김범수 카카오 의장의 세 가지 리더십,0
1095,2021.03.22,[창간]자본시장 핀테크발 혁신바람…카카오·토스 진출로 증권업 메기효과,0
1096,2021.03.22,"[Invest]카카오게임즈, CB 발행규모 줄일듯...기관들 ""조건 너무 공격적""",0
1097,2021.03.22,"[22일 마감장 종합] 코스닥 상위10 희비 엇갈려, 셀트리온헬스케어·셀트리온제약·펄어비스·SK머티리얼즈↑... 알테오젠·카카오게임즈·씨젠·에코프로비엠↓",0
1098,2021.03.22,"""다이어트 성공하신 라상무님""…카카오프렌즈, 23일 한정판 라이언 베어브릭 출시 예고해 눈길",0
1099,2021.03.22,"[기업들, 다이어트 할까]①삼성·테슬라 주가 뛰자, 카카오·크래프톤까지 주가 쪼개기",0
1100,2021.03.24,"하나손해보험, '카카오톡 챗봇' 상담 오픈",0
1101,2021.03.24,카카오도 고전하더라…'연간 3조원' 대리운전 승자는,0
1102,2021.03.24,"카카오게임즈 ""3월31일부터 일주일간 '엘리온' 무료로 즐기세요""",0
1103,2021.03.24,우버·카카오모빌리티에 경유차 사용 제한…수소충전소 확충 기반 마련도,0
1104,2021.03.24,유료화로 발톱 드러낸 카카오택시… ‘갑카오 횡포’에 승객·기사 모두 피해,0
1105,2021.03.24,'주민과 소통 강화' 횡성군 카카오톡 채널 개설,0
1106,2021.03.24,"광진구, 카카오톡 실시간 복지상담",0
1107,2021.03.24,구글 오류로 카카오톡네이버 앱 등 7시간 먹통,0
1108,2021.03.24,"카카오, 웹툰·웹소설·드라마…'엔터테인먼트 제국' 꿈꾸며 고속 질주",0
1109,2021.03.24,‘R&D와 M&A’ 네이버 vs ‘유력 콘텐츠’ 카카오… 세계 시장으로 진격,0
1110,2021.03.24,"카카오톡·네이버 앱 먹통현상 해결…구글 ""웹뷰·크롬 최신버전 쓰라""",0
1111,2021.03.24,"카카오T, 주차장까지 섭렵…영역확장 '광폭행보'",0
1112,2021.03.24,카카오 블록체인 플랫폼 '클레이튼' 운영 그룹에 언론사 첫 합류,0
1113,2021.03.24,"카카오페이, 마이데이터 인가 이달 중 결론",0
1114,2021.03.24,구글 오류로 카카오톡네이버 앱 등 7시간 먹통,0
1115,2021.03.24,오픈마켓 보다 관계 기반 커머스 집중하는 카카오...수익 쏠쏠,0
1116,2021.03.24,잠잠한 더존비즈온 보합...NAVER·카카오 소폭 상승,0
1117,2021.03.24,"[IT오늘] SKT, 통신사 최초 보이스피싱 차단서비스…LG유플러스·카카오VX, 코로나로 스마트홈트 가입자 '껑충'",0
1118,2021.03.24,[24일 게임 단신] 엔씨소프트·카카오게임즈·선데이토즈·펄어비스 등,0
1119,2021.03.24,"케이·카카오뱅크, 하반기부터 중금리 대출 상품 본격 출시",0
1120,2021.03.24,"[더벨]기업가치 훌쩍 카카오모빌리티, 신규주주 확보 촉각",0
1121,2021.03.24,[더벨]카카오 커머스 딜은 진행중…유력 M&A 후보 물색,0
1122,2021.03.24,건설·건축박람회 `코리아빌드` 카카오톡 쇼핑하기와 온라인 박람회 오늘까지 실시,0
1123,2021.03.24,[오늘 기업 오늘 사람] 카카오모빌리티·현대중공업·SK이노베이션·제주항공,0
1124,2021.03.24,[데일리픽]실속 챙기는 카카오커머스…인텔 변신 시동…마블 영화도 온라인 개봉,0
1125,2021.03.24,구독경제에 힘 싣는 네이버·카카오,0
1126,2021.03.24,카카오톡 공식채널 등록하고 제라진 이모티콘 받아가세요,0
1127,2021.03.24,"네이버·카카오, 플랫폼 M&A 한발 물러선 까닭은",0
1128,2021.03.24,[뉴투분석] IPO 대어 야놀자·크래프톤·카카오뱅크 ‘장외거품’ 점검법…강점과 약점 알아야,0
1129,2021.03.24,"[더벨]'다른꼴' 케이·카카오뱅크, 잔류 창립멤버도 '극과극'",0
1130,2021.03.24,"김건우 카카오모빌리티 수석 ""데이터 기반 AI가 택시·주차·대리운전 서비스 혁신한다""",0
1131,2021.03.24,"패밀리뮤직, 27일까지 카카오톡 쇼핑하기서 ‘영창 바이올린·기타 등 악기’ 신학기 할인 실시",0
1132,2021.03.24,[코스닥] 시가총액 TOP5 셀트리온헬스케어·셀트리온제약·펄어비스·카카오게임즈 상승세...씨젠 하락세,0
1133,2021.03.24,"카카오톡 ‘1시간 여 동안 또, 먹통’ 해킹아냐? 혼란",0
1134,2021.03.24,"SKT-카카오, AI·ESG·지식재산권 협력",0
1135,2021.03.24,카카오게임즈·엔씨소프트는 올랐는데...넷마블 홀로 하락,0
1136,2021.03.24,"카카오, 다음달 액면분할...주가 상승 기대해 볼까?",0
1137,2021.03.24,전운 감도는 ‘모빌리티’ 시장…카카오-우티 첫 격전장은?,0
1138,2021.03.24,"브라운백 커피-카카오, 원두커피 구독 서비스 출범…업계 최초 SSP 입점",0
1139,2021.03.24,"최태원 대한상의 회장 ""경제단체 역할 커질 것""(종합)",0
1140,2021.03.24,"구미 여아 친모, 3년 전 출산 앞두고 '셀프 출산' 검색",0
1141,2021.03.24,"현대중공업지주-KIC, 1조 투자로 글로벌 기업 M&A 나선다",0
1142,2021.03.24,정준영 前여친의 후회 “무고죄 두려워 5년전 몰카 고소 취하” [전문],0
1143,2021.03.24,"유은혜 ""부산대, 조민 관련 사실관계 조사해야""",0
1144,2021.03.24,기아 'K8' 사전계약 첫 날 1만8015대 기록… 기아 세단 최대기록,0
1145,2021.03.24,"대형 프로젝트마다 정기선…현대重그룹, 1조 투자해 신사업 M&A",0
1146,2021.03.24,"유엔, 북한 인권결의안 채택… 한국은 공동제안국 불참",0
1147,2021.03.24,"“코로나 백신, 알약으로 먹는다”… 화이자, 임상시험 돌입",0
1148,2021.03.24,"비대면 1년, '홈트' 등 LGU+집콕 콘텐츠 사용자 급증",0
1149,2021.03.24,"이주열 ""올해 성장률 3% 넘을 것… 인플레 정책 대응할 상황 아냐""",0
1150,2021.03.26,"카카오게임즈, 5000억 규모 CB 발행한다…개발사 M&A 본격화",0
1151,2021.03.26,"카카오게임즈, 신작 '오딘' 인게임 트레일러 제작 후기 공개",0
1152,2021.03.26,"""부정 배차 없다""는 카카오T…기사들은 ""차별 느낀다""",0
1153,2021.03.26,"‘성과급 제대로 달라’…카카오뱅크, 인뱅 첫 노조 설립",0
1154,2021.03.26,"카카오게임즈 ‘가디언테일즈’, 최대 50회 무료 소환 기회",0
1155,2021.03.26,"카카오엔터, SK브로드밴드와 파트너십 체결",0
1156,2021.03.26,퀴즈노스 “국내 출시 15주년 기념 카카오톡 선물하기에서 50% 할인 행사”,0
1157,2021.03.26,"카카오게임즈, 게임 유통만으로 한계…M&A 통해 게임 개발 나선다",0
1158,2021.03.26,"카카오뱅크 노조 설립…""성과보상 공정하지 못했다""",0
1159,2021.03.26,온라인쇼핑·콘텐츠·AI ‘합종연횡’…네이버·카카오로 집결,0
1160,2021.03.26,멜론 '붙였다 떼는' 카카오…일타쌍피 '큰 그림',0
1161,2021.03.26,"카카오게임즈, 신작 '오딘' 인게임 트레일러 제작 후기 공개",0
1162,2021.03.26,"카카오엔터, 콘텐츠 사업 플랫폼 영역 확장 '왜'",0
1163,2021.03.26,퀴즈노스 “국내 출시 15주년 기념 카카오톡 선물하기에서 50% 할인 행사”,0
1164,2021.03.26,"카카오게임즈 공매도 폭발, 이틀간 3천건 돌파...공매 잔고는 감소",0
1165,2021.03.26,"카카오 상승, 개미들 찬양... NAVER 소폭 상승, 더존비즈온 소폭 하락",0
1166,2021.03.26,"카카오뱅크 노조 설립…""성과보상 공정하지 못했다""",0
1167,2021.03.26,"카카오 가상자산 '클레이', 시장에 24억개 풀렸다...유통량 첫 공개",0
1168,2021.03.26,"규제의 갈림길, 네이버 이해진·카카오 김범수의 엇갈린 선택",0
1169,2021.03.26,[오후초대석] 플랫폼 올라타 영토 무한확장…네이버·카카오 다음 주자는?,0
1170,2021.03.26,오픈마켓과 합치지 않아도 OK…독창적 수익모델로 커나가는 카카오커머스,0
1171,2021.03.26,"이통사, 미디어 콘텐츠 사업 질주... 네이버·카카오와 정면 대결",0
1172,2021.03.26,"카카오게임즈, 5억 규모 사모 CB 발해 결정",0
1173,2021.03.26,[코스피] 외국인 순매도 TOP5 카카오·NAVER·SK하이닉스·기아차 하락...LG화학 상승,0
1174,2021.03.26,[코스닥] 공매도 TOP5 포스코ICT·카카오게임즈·초록뱀·원익IPS·조이시티 대폭발,0
1175,2021.03.26,"마크비전, 네이버 밴드·카카오스토리 등서 위조상품 가려낸다",0
1176,2021.03.26,[횡성]횡성군 '카카오톡 채널' 군정소식 전달,0
1177,2021.03.26,"브라운백 커피, 업계 최초로 카카오톡 구독 플랫폼 입점…원두커피 구독 서비스 시작",0
1178,2021.03.26,"[더벨]카카오뱅크, '다음 출신' 인사 CISO로 영입",0
1179,2021.03.26,카카오게임즈 5000억원 규모 전환사채권 발행 결정,0
1180,2021.03.26,"예탁원 ""카카오 등 359개사 3월 다섯째주 주총에서 전자투표 이용""",0
1181,2021.03.26,"카카오프렌즈 ‘어피치’, ‘에스더버니’와 컬래버레이션 진행",0
1182,2021.03.26,"[특징주] 엘비세미콘, 투자사 오션드라이브 카카오게임즈 M&A 검토 소식에↑",0
1183,2021.03.26,"감감무소식 넷마블 보합, 카카오게임즈·엔씨소프트 하락",0
1184,2021.03.26,"카카오게임즈, 주총서 사업목적에 블록체인 분야 추가",0
1185,2021.03.26,[오늘의 공시] 셀트리온ㆍ카카오게임즈ㆍ삼성중공업 등,0
1186,2021.03.26,"카카오-네이버, 지난해 이사회 안건 '사업경영'에 방점",0
1187,2021.03.26,'투기의혹' 전 행복청장 압수수색…고위직 정조준,0
1188,2021.03.26,수사심의위 열었지만…결론 못 낸 '이재용 프로포폴',0
1189,2021.03.26,8년째 재판 조롱…'말뚝 테러' 일본인 송환 못 하나?,0
1190,2021.03.26,아파트에서 세 모녀 피살…'자해' 20대 용의자 체포,0
1191,2021.03.26,"[단독] 검찰, '김학의 진상조사단 사건' 대검·중앙지검 동시 압수수색",0
1192,2021.03.26,"MZ ""실적과실 투명하게 달라"" 거센 요구···韓, 연공서열 무너진다",0
1193,2021.03.26,"""베트남전 학살 기록 공개"" 판결…진실 드러나나?",0
1194,2021.03.26,"""'숨진 구미 여아' 친모가 산부인과 의원서 바꿔치기""",0
1195,2021.03.26,‘선영아 사랑해’→‘민주야 좋아해’…선거철 논란의 데자뷰,0
1196,2021.03.26,"""대통령 중증 치매""·""부산은 암 3기""…약자 울리는 '막말'",0
1197,2021.03.26,"[황출새]""'구미 3세 사망 여아' 나올 수 없는 혈액형, 둘 다 외도?""",0
1198,2021.03.26,"""북한 미사일 유엔결의 위반…긴장 고조 시 대응""",0
1199,2021.03.26,‘구미 3세 여아’ 산부인과서 친모가 바꿔치기… 경찰 수사 탄력받나,0
1200,2021.04.06,"카카오, 구글·MS 따라 역대 최고가 경신…네이버도 강세(종합)",0
1201,2021.04.06,"카카오 日 웹툰 플랫폼 '픽코마', 1분기 매출 성장률 글로벌 3위 앱 올라",0
1202,2021.04.06,"카카오 日 웹툰앱 '픽코마', 1분기 세계 비게임 앱 매출 9위·성장률 3위",0
1203,2021.04.06,"카카오, 계열사 105개 중 최고 효자는 매출·이익 2배 뛴 ‘카카오커머스’",0
1204,2021.04.06,"웹툰 플랫폼 왕좌를 차지하라, 네이버-카카오의 전쟁",0
1205,2021.04.06,"신한은행, '카카오 계열사' 스테이지파이브와 특화요금제 내놓는다",0
1206,2021.04.06,"'호재 만발' 카카오, '최고가' 선물이 도착했어요!",0
1207,2021.04.06,"‘김계란의 찐서유기’, 카카오TV 효자 예능 되나? 2000만뷰 돌파",0
1208,2021.04.06,"강호동, 카카오TV 간다",0
1209,2021.04.06,"[특징주] 카카오, 두나무 나스닥 상장 추진 소식에 강세",0
1210,2021.04.06,"웹툰 플랫폼 왕좌를 차지하라, 네이버-카카오의 전쟁",0
1211,2021.04.06,"'호재만발' 카카오 사상 최고가...외인 하루 3,300억 질렀다",0
1212,2021.04.06,"[단독] 고용부, 카카오 근로감독…주 52시간 위반 혐의",0
1213,2021.04.06,"카카오, 7%대 강세…장중 54만원도 '돌파'",0
1214,2021.04.06,"두나무가 끌고 美기술주가 밀고... '싱글벙글' 카카오, 이제 60만 원 바라본다",0
1215,2021.04.06,카카오도 '웹소설→웹툰→드라마' 공식…네이버 왓패드에 '래디쉬'로 맞불,0
1216,2021.04.06,"카카오 스테이지파이브-신한은행, 통신·금융 결합 요금제 출시 맞손",0
1217,2021.04.06,카카오뱅크 미니서 MZ세대 10일만에 기부금 5000만원 모았다,0
1218,2021.04.06,"""실시간 소통""…해수부, 원양어선 카카오톡 채널 개설",0
1219,2021.04.06,네이버·카카오 전용카드 나온다…핀테크 PLCC 혜택은 어떨까,0
1220,2021.04.06,“4·3유적 보다 쉽게 찾아가세요” 카카오맵에 등록,0
1221,2021.04.06,"코스피, 뉴욕증시 훈풍에 상승…'래디쉬' 인수, 카카오 강세",0
1222,2021.04.06,"[특징주]카카오, 53만원 돌파…암호화폐 상승 수혜",0
1223,2021.04.06,"[특징주]카카오, 52주 신고가…美 기술주 상승에 두나무 상장 검토",0
1224,2021.04.06,"카카오, 60만원 'GO'…커머스부터 모빌리티까지 호재 만발[분석+]",0
1225,2021.04.06,"[마켓뷰] 코스피, 외국인 순매수에 상승 마감…카카오는 8%급등",0
